1,pick_lat,pick_lng
33955,17.4161358,78.3777008
33956,17.4353657,78.3978958
33957,17.3959045,78.4865494
33958,17.4556198,78.3733826
33959,17.4432259,78.4519958
33960,17.4310875,78.3745575
33961,17.4848938,78.4122391
33962,17.398592,78.466217
33963,17.4390202,78.3952789
33964,17.4039536,78.4694519
33965,17.4397507,78.5049744
33966,17.4264545,78.5310974
33967,17.4189873,78.4441071
33968,17.3890018,78.531662
33969,17.3987713,78.4744339
33970,17.4012375,78.5600281
33971,17.4298515,78.4499817
33972,17.4214096,78.5059662
33973,17.4067726,78.4141541
33974,17.4150257,78.4463959
33975,17.4119473,78.5084457
33976,17.4159584,78.3642731
33977,17.3987885,78.4858627
33978,17.4402409,78.5000763
33979,17.433815,78.3849182
33980,17.4381256,78.4929504
33981,17.425005,78.37883
33982,17.422554,78.4903793
33983,17.4255524,78.436203
33984,17.4427986,78.3554459
33985,17.4298592,78.4497681
33986,17.4087162,78.4911804
33987,17.4354687,78.3943558
33988,17.4205723,78.4113846
33989,17.3915863,78.497551
33990,17.433197,78.3867798
33991,17.4565315,78.3760147
33992,17.4107971,78.5042038
33993,17.4243851,78.4229965
33994,17.3899841,78.508812
33995,17.4059868,78.4647369
33996,17.4377022,78.3885727
33997,17.4125996,78.4083252
33998,17.4248791,78.3790359
33999,17.4395752,78.3777237
34000,17.3822002,78.4896393
34001,17.4021473,78.463707
34002,17.4310188,78.4076614
34003,17.3877831,78.5482941
34004,17.4991283,78.406395
34005,17.4508972,78.4077454
34006,17.4472218,78.3636322
34007,17.4042168,78.4800339
34008,17.4274406,78.4508438
34009,17.4029884,78.4521408
34010,17.4022293,78.494339
34011,17.4468632,78.3801498
34012,17.4470158,78.3744812
34013,17.4427681,78.3700104
34014,17.4553165,78.3854141
34015,17.4608784,78.3849411
34016,17.4427109,78.3698425
34017,17.4169979,78.4385529
34018,17.392313,78.4887161
34019,17.499054,78.3879929
34020,17.4209385,78.540123
34021,17.4851589,78.3208694
34022,17.4219513,78.3480911
34023,17.4396152,78.3961105
34024,17.4565525,78.4471436
34025,17.4672527,78.3734283
34026,17.4110146,78.4327393
34027,17.4402046,78.4899673
34028,17.4992676,78.4056625
34029,17.4224281,78.3783112
34030,17.4930573,78.4070358
34031,17.4256268,78.4234619
34032,17.3707638,78.5406265
34033,17.4418926,78.3611145
34034,17.4150848,78.4463043
34035,17.4514198,78.3710938
34036,17.4642162,78.3689804
34037,17.3989182,78.4862442
34038,17.4259472,78.4373779
34039,17.4547691,78.3889694
34040,17.376812,78.4430237
34041,17.4124298,78.4105377
34042,17.4314537,78.3781967
34043,17.4441109,78.4416656
34044,17.4388294,78.3866577
34045,17.438612,78.4571838
34046,17.4172192,78.4523087
34047,17.4480419,78.3744888
34048,17.4092369,78.4380493
34049,17.442812,78.3697968
34050,17.4542847,78.3889389
34051,17.4482327,78.4328766
34052,17.4444733,78.377037
34053,17.4469604,78.3732147
34054,17.4246559,78.4223175
34055,17.4030571,78.4656754
34056,17.4432678,78.3557892
34057,17.4423561,78.3957062
34058,17.4528389,78.3931732
34059,17.4365215,78.34729
34060,17.3998051,78.5605545
34061,17.4050007,78.5126877
34062,17.401329,78.4642868
34063,17.4416866,78.376915
34064,17.3763428,78.4765167
34065,17.3965378,78.4425049
34066,17.4412308,78.3828278
34067,17.4222012,78.3329315
34068,17.4426155,78.3572388
34069,17.4967957,78.387352
34070,17.4397182,78.4799042
34071,17.4494381,78.3734665
34072,17.4469604,78.3797226
34073,17.4027557,78.4964066
34074,17.4541416,78.3712311
34075,17.4344482,78.4032745
34076,17.3919716,78.4802856
34077,17.3863773,78.4471436
34078,17.4419231,78.3916321
34079,17.4351482,78.4447327
34080,17.3851643,78.4846115
34081,17.4150181,78.439743
34082,17.371006,78.5049667
34083,17.4375038,78.3828735
34084,17.442934,78.3698196
34085,17.4470444,78.3730164
34086,17.4476795,78.3745346
34087,17.3902493,78.4853516
34088,17.4243908,78.3798904
34089,17.4475784,78.3742294
34090,17.4079399,78.4473495
34091,17.4325008,78.3880386
34092,17.4372349,78.3839798
34093,17.4370708,78.3849945
34094,17.4149323,78.4662781
34095,17.3897991,78.4956894
34096,17.4485817,78.3569489
34097,17.4310532,78.4210434
34098,17.4208679,78.457222
34099,17.3933754,78.4919815
34100,17.4407578,78.4466171
34101,17.4353428,78.4364624
34102,17.4522381,78.3955994
34103,17.4073811,78.4149628
34104,17.4483395,78.4965744
34105,17.4212952,78.4105301
34106,17.4431019,78.3696671
34107,17.4417877,78.381012
34108,17.3659191,78.4343719
34109,17.4011154,78.4862671
34110,17.4332867,78.4350739
34111,17.4471416,78.3724899
34112,17.4481583,78.4965897
34113,17.4012775,78.4857712
34114,17.4300346,78.4024658
34115,17.3378429,78.5364304
34116,17.4186497,78.3587341
34117,17.4297791,78.4380264
34118,17.4891205,78.3826981
34119,17.4436684,78.3676376
34120,17.4354534,78.4545517
34121,17.4987049,78.389946
34122,17.4325924,78.3863983
34123,17.4496212,78.531456
34124,17.4244022,78.4364624
34125,17.4516544,78.3702316
34126,17.4147682,78.4981613
34127,17.4066029,78.5104218
34128,17.4482746,78.3892899
34129,17.3805485,78.4803696
34130,17.415081,78.4465256
34131,17.4410667,78.3967361
34132,17.4480553,78.3536224
34133,17.3984795,78.4922028
34134,17.4549007,78.3702393
34135,17.4076176,78.4727707
34136,17.4210796,78.4107132
34137,17.4263268,78.4511948
34138,17.4303436,78.4880981
34139,17.4468498,78.3735886
34140,17.4073753,78.4402466
34141,17.4087982,78.3900299
34142,17.4113274,78.4607239
34143,17.3719234,78.500473
34144,17.398819,78.4854965
34145,17.4335213,78.4909363
34146,17.4386749,78.3632965
34147,17.4471474,78.3729019
34148,17.442255,78.4516296
34149,17.4040775,78.3943939
34150,17.3974476,78.4792175
34151,17.4836292,78.3488159
34152,17.4364491,78.3934708
34153,17.4374161,78.3841171
34154,17.4053001,78.5130539
34155,17.3723183,78.5391769
34156,17.4066334,78.4848785
34157,17.4289913,78.4335022
34158,17.4966698,78.4031601
34159,17.4266739,78.4388809
34160,17.4472866,78.3745041
34161,17.4482098,78.3789749
34162,17.4136524,78.3944092
34163,17.4010773,78.5071945
34164,17.4332485,78.3864746
34165,17.4093513,78.4509277
34166,17.4548569,78.3701096
34167,17.4312363,78.4212265
34168,17.4429226,78.3699112
34169,17.415741,78.4127121
34170,17.4579124,78.3710938
34171,17.4370041,78.3662109
34172,17.4916687,78.4066315
34173,17.4162941,78.4574661
34174,17.4742107,78.4247284
34175,17.4421501,78.357132
34176,17.4303513,78.4507599
34177,17.4076519,78.5099792
34178,17.3756084,78.5159454
34179,17.4035664,78.4123077
34180,17.451252,78.3815842
34181,17.4524345,78.3804398
34182,17.4174061,78.4111176
34183,17.4267254,78.4494324
34184,17.4511204,78.4281387
34185,17.4297619,78.4027328
34186,17.4008904,78.4536591
34187,17.3832664,78.4828873
34188,17.4485474,78.4967499
34189,17.4156532,78.3941574
34190,17.4935646,78.3981552
34191,17.4579468,78.3709793
34192,17.4114723,78.4360046
34193,17.376545,78.4777451
34194,17.4339924,78.3844604
34195,17.4165936,78.4983444
34196,17.4250088,78.4287338
34197,17.3767948,78.4751816
34198,17.4452953,78.3858109
34199,17.4482937,78.3858719
34200,17.4333153,78.3860855
34201,17.4456615,78.3970337
34202,17.3719559,78.4693375
34203,17.4386864,78.4028931
34204,17.4155521,78.489151
34205,17.4054661,78.4957733
34206,17.4339981,78.384758
34207,17.4532738,78.4354401
34208,17.3896561,78.4965286
34209,17.4353256,78.4397659
34210,17.4395866,78.4396896
34211,17.4644642,78.3671875
34212,17.4041882,78.4519348
34213,17.4384842,78.3643265
34214,17.4470425,78.3732452
34215,17.4402351,78.4476471
34216,17.4271984,78.4030762
34217,17.496376,78.3728638
34218,17.450655,78.3917465
34219,17.4425106,78.3915863
34220,17.4114323,78.4006119
34221,17.4092598,78.4509888
34222,17.435791,78.4312592
34223,17.4426918,78.3698425
34224,17.437727,78.5044785
34225,17.4987602,78.3894272
34226,17.4377251,78.3794632
34227,17.4374104,78.3841095
34228,17.3705273,78.4617615
34229,17.4017963,78.4845505
34230,17.4508209,78.3719025
34231,17.4280262,78.4061279
34232,17.4182377,78.4045334
34233,17.448555,78.3569489
34234,17.3984547,78.4477844
34235,17.4420567,78.3813019
34236,17.4775257,78.4829712
34237,17.4001255,78.4904327
34238,17.4345627,78.3840256
34239,17.443594,78.3679962
34240,17.4445457,78.4666977
34241,17.4199028,78.5001068
34242,17.3997726,78.5142593
34243,17.4469719,78.3797302
34244,17.4285736,78.5281143
34245,17.4034081,78.4825897
34246,17.3899651,78.4805984
34247,17.4421768,78.4411697
34248,17.3899174,78.4517899
34249,17.4148293,78.4543304
34250,17.4044857,78.4547348
34251,17.4287968,78.4122467
34252,17.4573383,78.3984528
34253,17.4375095,78.3660889
34254,17.4457722,78.3659897
34255,17.4220314,78.4321976
34256,17.4106636,78.4848175
34257,17.3525009,78.5354538
34258,17.4093266,78.4509277
34259,17.4257298,78.4569778
34260,17.4627647,78.5373535
34261,17.3955669,78.4900436
34262,17.4380608,78.3955154
34263,17.4129353,78.4553452
34264,17.4352551,78.4333496
34265,17.4269333,78.3325882
34266,17.416048,78.4441223
34267,17.4230804,78.4452286
34268,17.4401474,78.3988419
34269,17.3847713,78.4843521
34270,17.4355106,78.3822327
34271,17.4537888,78.3659668
34272,17.4179554,78.4917374
34273,17.3765812,78.429245
34274,17.3638115,78.4285583
34275,17.4590549,78.3664703
34276,17.3828201,78.4912186
34277,17.4291744,78.5525665
34278,17.4423466,78.3879242
34279,17.4418468,78.3769073
34280,17.4426708,78.3698959
34281,17.4446812,78.383873
34282,17.378727,78.481987
34283,17.3950539,78.4351501
34284,17.4371891,78.4473724
34285,17.4379406,78.395401
34286,17.4238281,78.463501
34287,17.4316654,78.4600525
34288,17.3840446,78.4891205
34289,17.4026642,78.4614105
34290,17.4079857,78.4605865
34291,17.4376869,78.3829727
34292,17.4578533,78.3713531
34293,17.4387608,78.3995361
34294,17.441288,78.5012131
34295,17.4522915,78.3634872
34296,17.4385185,78.4515991
34297,17.4441719,78.3881149
34298,17.4398422,78.3956375
34299,17.4397163,78.4432373
34300,17.4378319,78.4432983
34301,17.4540367,78.4156265
34302,17.4575768,78.3720245
34303,17.4028587,78.4486542
34304,17.4470596,78.3729706
34305,17.3935928,78.4442902
34306,17.3995552,78.4079971
34307,17.4061623,78.4672394
34308,17.4540215,78.3885574
34309,17.4522114,78.3802872
34310,17.4424095,78.4415817
34311,17.4155216,78.4524689
34312,17.4176521,78.4075623
34313,17.4365711,78.3972015
34314,17.4310322,78.4990616
34315,17.4359646,78.4885101
34316,17.4390926,78.483429
34317,17.4952259,78.3895493
34318,17.4155197,78.4954147
34319,17.4378471,78.4570923
34320,17.4436054,78.4750214
34321,17.3688831,78.4764099
34322,17.4034443,78.4971771
34323,17.4915237,78.3932114
34324,17.4981003,78.3912811
34325,17.4428387,78.369751
34326,17.4428635,78.3697739
34327,17.3967838,78.4757309
34328,17.395401,78.455246
34329,17.4428101,78.379921
34330,17.4066505,78.4569397
34331,17.4719391,78.5690994
34332,17.4376793,78.3829117
34333,17.4223957,78.3817825
34334,17.4462795,78.3982391
34335,17.3748646,78.5492325
34336,17.4299698,78.4409485
34337,17.4710846,78.5097427
34338,17.4339218,78.3847885
34339,17.4430103,78.3549881
34340,17.4260197,78.5237427
34341,17.4868031,78.399498
34342,17.4614906,78.3695221
34343,17.3884354,78.4768829
34344,17.4539871,78.3648453
34345,17.3848915,78.4883881
34346,17.4470024,78.3729858
34347,17.5011921,78.3777771
34348,17.434679,78.3984375
34349,17.4436169,78.46064
34350,17.4360943,78.4911804
34351,17.4068089,78.4895554
34352,17.4417629,78.3807526
34353,17.4428711,78.3696747
34354,17.4178143,78.5117569
34355,17.4910564,78.4074631
34356,17.4002991,78.4904251
34357,17.426754,78.376503
34358,17.4460869,78.3586655
34359,17.402668,78.4785767
34360,17.4318619,78.4229507
34361,17.4079571,78.4577026
34362,17.4039478,78.4647141
34363,17.4108047,78.4847794
34364,17.431736,78.4475479
34365,17.4251995,78.3786392
34366,17.4391556,78.3805313
34367,17.3721447,78.4995422
34368,17.4690075,78.3448715
34369,17.4468918,78.4654007
34370,17.4478798,78.3744202
34371,17.4377041,78.4482803
34372,17.442749,78.3875198
34373,17.4018421,78.5604935
34374,17.4315453,78.3734512
34375,17.4392681,78.3635941
34376,17.3680191,78.5393677
34377,17.4962196,78.372673
34378,17.4372883,78.3838577
34379,17.3838291,78.474144
34380,17.4468918,78.3729401
34381,17.4485703,78.3569717
34382,17.4637604,78.3448105
34383,17.4251575,78.4568176
34384,17.4415703,78.4392776
34385,17.4485645,78.363533
34386,17.4480839,78.3696976
34387,17.3954391,78.4309311
34388,17.5119858,78.3636169
34389,17.4316216,78.4476395
34390,17.3850975,78.4843903
34391,17.4520626,78.3916626
34392,17.4076328,78.4893265
34393,17.4267464,78.4527512
34394,17.3683758,78.4716263
34395,17.4832764,78.5522537
34396,17.4007969,78.4879761
34397,17.4329529,78.4076157
34398,17.452774,78.4375534
34399,17.4073563,78.3831024
34400,17.433794,78.384552
34401,17.4209824,78.5402145
34402,17.4843826,78.3903351
34403,17.4706364,78.3842545
34404,17.4448185,78.4777603
34405,17.4314499,78.3785019
34406,17.3813438,78.4664307
34407,17.4456177,78.351944
34408,17.4503117,78.3871613
34409,17.433136,78.386673
34410,17.4386749,78.4343185
34411,17.4400349,78.3976669
34412,17.403162,78.4001541
34413,17.4075089,78.4770203
34414,17.4397316,78.4577713
34415,17.4253006,78.434967
34416,17.4408836,78.504921
34417,17.4419613,78.4012146
34418,17.4331093,78.386734
34419,17.4256134,78.4234085
34420,17.3919048,78.47612
34421,17.4687614,78.4006805
34422,17.4370003,78.384758
34423,17.4273949,78.507515
34424,17.4364986,78.3940582
34425,17.4324112,78.3819885
34426,17.4564819,78.3768539
34427,17.4579811,78.3707504
34428,17.4122677,78.4315338
34429,17.4268456,78.452713
34430,17.4234486,78.4274902
34431,17.4470959,78.3745956
34432,17.4962311,78.3948898
34433,17.472908,78.3630981
34434,17.4406471,78.3606644
34435,17.404211,78.4816284
34436,17.4502277,78.3718109
34437,17.4254704,78.4352875
34438,17.4670162,78.3497009
34439,17.4037571,78.4618607
34440,17.4417458,78.3810654
34441,17.4389801,78.4482574
34442,17.4517059,78.3935242
34443,17.4046459,78.4810562
34444,17.453125,78.3808746
34445,17.4584427,78.4787903
34446,17.4509983,78.4171906
34447,17.4163074,78.4392853
34448,17.3743782,78.5296097
34449,17.4469357,78.3527527
34450,17.4222488,78.5169144
34451,17.4476395,78.3534546
34452,17.4241333,78.4919586
34453,17.3892746,78.4881821
34454,17.4262257,78.4150009
34455,17.4595661,78.5053482
34456,17.4160748,78.4162216
34457,17.4438801,78.3803635
34458,17.4405117,78.3896408
34459,17.451498,78.3712463
34460,17.4612522,78.3551483
34461,17.434866,78.3685226
34462,17.4341717,78.4041367
34463,17.417881,78.4569855
34464,17.4298306,78.3703308
34465,17.4587727,78.3847809
34466,17.419014,78.5060425
34467,17.4374027,78.4438477
34468,17.409193,78.4244003
34469,17.4426632,78.3697968
34470,17.4510765,78.3636017
34471,17.4429626,78.3699112
34472,17.4390068,78.4316635
34473,17.429575,78.421669
34474,17.4051456,78.4804306
34475,17.4370785,78.3807144
34476,17.4456139,78.3807831
34477,17.4304504,78.4062119
34478,17.4983273,78.3896408
34479,17.4298706,78.4254532
34480,17.4398766,78.4802246
34481,17.407402,78.4404526
34482,17.4309711,78.4209747
34483,17.4953403,78.3554611
34484,17.4991951,78.3828583
34485,17.4134827,78.4242172
34486,17.4266891,78.4512405
34487,17.4330521,78.418663
34488,17.4435329,78.3806
34489,17.5218697,78.3949432
34490,17.433567,78.4884949
34491,17.4118004,78.4908371
34492,17.4249458,78.4938583
34493,17.4507446,78.4364319
34494,17.4318485,78.429306
34495,17.4260426,78.4213638
34496,17.381525,78.467926
34497,17.404541,78.4608688
34498,17.4416103,78.4415131
34499,17.4578266,78.3724289
34500,17.4226475,78.4562836
34501,17.4093647,78.4888992
34502,17.409071,78.4383392
34503,17.3945293,78.4852371
34504,17.434782,78.4361115
34505,17.4426937,78.3697891
34506,17.4032536,78.5097046
34507,17.4179001,78.3707428
34508,17.4229908,78.4452591
34509,17.4424934,78.4781647
34510,17.4064884,78.4733963
34511,17.4467354,78.4324875
34512,17.4361324,78.4562302
34513,17.4913578,78.3930588
34514,17.4139977,78.5158768
34515,17.4290981,78.4189453
34516,17.4514046,78.3669586
34517,17.4324379,78.3821335
34518,17.44771,78.3745499
34519,17.3835678,78.437912
34520,17.4440575,78.3671875
34521,17.4350052,78.5055389
34522,17.4296093,78.4365005
34523,17.4471283,78.3778458
34524,17.4578609,78.3593369
34525,17.4310436,78.4480362
34526,17.4148941,78.393837
34527,17.4505253,78.4259109
34528,17.4470768,78.3794556
34529,17.4467392,78.3846512
34530,17.4390259,78.4368057
34531,17.4391975,78.5050201
34532,17.446743,78.4845581
34533,17.3896656,78.4957123
34534,17.4016266,78.4581604
34535,17.4469299,78.5044174
34536,17.4135761,78.4978104
34537,17.4491539,78.3557968
34538,17.4473381,78.3841476
34539,17.395113,78.4271927
34540,17.4260387,78.4213715
34541,17.4418278,78.5211945
34542,17.4414978,78.491333
34543,17.4377308,78.4570923
34544,17.4114227,78.5746307
34545,17.3926487,78.4682083
34546,17.4237671,78.4248505
34547,17.4627991,78.368782
34548,17.3854313,78.4628906
34549,17.452467,78.3971024
34550,17.4234104,78.4566574
34551,17.4588947,78.3847504
34552,17.4599094,78.3524628
34553,17.4330292,78.3866959
34554,17.4180641,78.4911118
34555,17.4448967,78.363266
34556,17.436924,78.3848495
34557,17.3945808,78.499527
34558,17.4384003,78.3811722
34559,17.4833546,78.38974
34560,17.4422874,78.3848572
34561,17.3907032,78.486618
34562,17.387476,78.4734192
34563,17.444109,78.3808289
34564,17.432991,78.4061661
34565,17.4350128,78.5057068
34566,17.454546,78.3896027
34567,17.479948,78.4168854
34568,17.4146996,78.4584961
34569,17.4587154,78.4326172
34570,17.3842487,78.4886017
34571,17.394268,78.4417191
34572,17.4952984,78.4030228
34573,17.3897247,78.4630737
34574,17.4496231,78.3641281
34575,17.3949757,78.4350739
34576,17.406477,78.4974213
34577,17.4224281,78.3817978
34578,17.4333172,78.3864136
34579,17.4618645,78.3425446
34580,17.4075413,78.4406815
34581,17.3971729,78.5182877
34582,17.4402199,78.4354935
34583,17.4143925,78.4252701
34584,17.463213,78.3672638
34585,17.4266663,78.5306778
34586,17.4562092,78.444603
34587,17.4319496,78.4601746
34588,17.3996658,78.4868698
34589,17.458292,78.4031906
34590,17.4502048,78.387207
34591,17.4553108,78.3780212
34592,17.4266796,78.4066162
34593,17.4533062,78.3794022
34594,17.450201,78.5008316
34595,17.4192333,78.5416489
34596,17.4216805,78.3374557
34597,17.4209003,78.3395538
34598,17.3980713,78.5204544
34599,17.4586048,78.3684006
34600,17.4395218,78.3941956
34601,17.4408703,78.3799667
34602,17.3678894,78.5402451
34603,17.3699112,78.5160446
34604,17.4588261,78.3848648
34605,17.4040794,78.4111328
34606,17.4074802,78.4408264
34607,17.4949398,78.3987198
34608,17.4164867,78.410553
34609,17.4378033,78.4944458
34610,17.3657532,78.5435486
34611,17.4513531,78.565918
34612,17.4177437,78.3834763
34613,17.3976536,78.5121994
34614,17.4645004,78.4264755
34615,17.49823,78.3907318
34616,17.4841652,78.390213
34617,17.4220371,78.4939575
34618,17.4419193,78.3806
34619,17.4471703,78.3744812
34620,17.4475403,78.3859558
34621,17.4362106,78.4909515
34622,17.3920269,78.4356613
34623,17.5034542,78.5097046
34624,17.4445171,78.3861008
34625,17.4029999,78.50103
34626,17.4309235,78.4209595
34627,17.4379921,78.4566956
34628,17.4891682,78.4009705
34629,17.4137402,78.4242477
34630,17.4435043,78.3804932
34631,17.4416485,78.4581604
34632,17.4323559,78.3821106
34633,17.4439754,78.3672485
34634,17.3985958,78.4934845
34635,17.4449787,78.3864517
34636,17.3948746,78.4800873
34637,17.400795,78.4626846
34638,17.3897209,78.4990463
34639,17.4518719,78.3711243
34640,17.4289761,78.4262848
34641,17.415411,78.4379959
34642,17.4288254,78.4419403
34643,17.3493519,78.5478821
34644,17.435585,78.5010071
34645,17.4378567,78.3872528
34646,17.4445286,78.3604813
34647,17.4363155,78.3948746
34648,17.4506302,78.362648
34649,17.4333057,78.3866577
34650,17.4224968,78.4624863
34651,17.4316063,78.4481201
34652,17.4542084,78.3638687
34653,17.4364719,78.5000458
34654,17.4458923,78.3773651
34655,17.4537029,78.363884
34656,17.4054947,78.4842987
34657,17.4880619,78.4504471
34658,17.4420624,78.3929062
34659,17.3825397,78.4435349
34660,17.4471512,78.3778458
34661,17.4406147,78.3964996
34662,17.4411469,78.4455566
34663,17.4425583,78.3875504
34664,17.483614,78.4130478
34665,17.4517117,78.3939362
34666,17.4388218,78.3641357
34667,17.3916073,78.4685745
34668,17.4449825,78.4656677
34669,17.4150524,78.4088287
34670,17.4968529,78.3624268
34671,17.4537601,78.3709412
34672,17.4422417,78.4970093
34673,17.4480171,78.375351
34674,17.4472198,78.377243
34675,17.390686,78.489357
34676,17.4321442,78.4473877
34677,17.4572582,78.4918289
34678,17.4570522,78.5043106
34679,17.3959503,78.502861
34680,17.4479313,78.3747711
34681,17.4619904,78.3425903
34682,17.3665504,78.5515823
34683,17.408823,78.4272003
34684,17.4425545,78.387413
34685,17.4334641,78.369873
34686,17.4025326,78.461319
34687,17.4705124,78.3839035
34688,17.3963547,78.4801941
34689,17.4947491,78.4031677
34690,17.4480267,78.3743362
34691,17.4444866,78.3860245
34692,17.4299622,78.5123825
34693,17.4509163,78.3819733
34694,17.4953518,78.3410034
34695,17.4552059,78.3777542
34696,17.4105892,78.4837112
34697,17.4369678,78.4429932
34698,17.4007797,78.5029297
34699,17.4512901,78.3675537
34700,17.4154091,78.4983521
34701,17.4281406,78.4330902
34702,17.3996582,78.5062714
34703,17.4370346,78.4446182
34704,17.39575,78.4306717
34705,17.4671879,78.3721771
34706,17.4269314,78.3325882
34707,17.4992905,78.4014359
34708,17.4365063,78.3472519
34709,17.3931351,78.4489746
34710,17.4535713,78.3708115
34711,17.5030575,78.3882294
34712,17.399374,78.5062256
34713,17.470293,78.3839569
34714,17.4503574,78.3857346
34715,17.384079,78.4939804
34716,17.4394169,78.4530487
34717,17.4226036,78.3824921
34718,17.4440136,78.3674622
34719,17.4443798,78.4628906
34720,17.3789711,78.4821243
34721,17.3465176,78.550499
34722,17.4472752,78.3744965
34723,17.4115887,78.444046
34724,17.4469051,78.3733749
34725,17.4083576,78.4871368
34726,17.4355469,78.4161987
34727,17.4963989,78.3713531
34728,17.459013,78.3665314
34729,17.4469585,78.3796082
34730,17.440815,78.3797073
34731,17.4192829,78.4482346
34732,17.4370804,78.3840179
34733,17.4470711,78.3730927
34734,17.3987064,78.4936981
34735,17.3507233,78.4924011
34736,17.3778191,78.4713898
34737,17.4245853,78.4538422
34738,17.448019,78.4964981
34739,17.3906822,78.5163345
34740,17.4373398,78.3830109
34741,17.4365978,78.3965378
34742,17.4243298,78.344017
34743,17.4494438,78.5018921
34744,17.3944855,78.4716797
34745,17.4459782,78.3515167
34746,17.4346447,78.502182
34747,17.4325275,78.3819199
34748,17.3769741,78.4861526
34749,17.4359703,78.4477615
34750,17.3712673,78.5113983
34751,17.4476566,78.3743668
34752,17.4185467,78.3461151
34753,17.4504948,78.3918533
34754,17.4377193,78.3823471
34755,17.406868,78.472023
34756,17.447504,78.378067
34757,17.4091644,78.5087585
34758,17.4243679,78.3397446
34759,17.442585,78.3876343
34760,17.4189396,78.4435883
34761,17.4468174,78.3929138
34762,17.4194489,78.4561844
34763,17.3688812,78.5216446
34764,17.4208946,78.4109573
34765,17.4202023,78.4450989
34766,17.4155598,78.4426498
34767,17.4197025,78.4439621
34768,17.4485912,78.3568497
34769,17.4673271,78.4459305
34770,17.4386711,78.3641815
34771,17.3887863,78.4566574
34772,17.4211121,78.5232239
34773,17.4470539,78.3729019
34774,17.4389877,78.3804245
34775,17.4358997,78.3466797
34776,17.4343624,78.3837967
34777,17.4446507,78.3838425
34778,17.4032173,78.4398804
34779,17.4043522,78.4644623
34780,17.4319038,78.4260483
34781,17.4697742,78.3607407
34782,17.4510841,78.3807831
34783,17.4111671,78.4540024
34784,17.4343376,78.5172653
34785,17.4417953,78.3665695
34786,17.4503689,78.3724518
34787,17.3937473,78.4826508
34788,17.3707676,78.5357513
34789,17.3994999,78.4937134
34790,17.4011593,78.4758224
34791,17.4046822,78.4610748
34792,17.4258041,78.4213409
34793,17.4464264,78.3905487
34794,17.4388103,78.3809509
34795,17.4055405,78.511322
34796,17.4847202,78.3891373
34797,17.3910255,78.4762878
34798,17.4371338,78.3836899
34799,17.4074078,78.4720688
34800,17.411562,78.3703003
34801,17.4371071,78.3840408
34802,17.4370613,78.3841553
34803,17.4361153,78.452919
34804,17.3988113,78.5189514
34805,17.4316673,78.4444046
34806,17.4504795,78.369339
34807,17.3849487,78.4843826
34808,17.4326115,78.3819275
34809,17.4354839,78.4192276
34810,17.485754,78.3874359
34811,17.4345188,78.5021286
34812,17.387949,78.4805679
34813,17.4872971,78.4099045
34814,17.4409676,78.3908234
34815,17.4376945,78.3892365
34816,17.4504337,78.3673935
34817,17.4062061,78.4979324
34818,17.4903221,78.3964996
34819,17.494936,78.3465576
34820,17.3667126,78.5172424
34821,17.3455715,78.5229645
34822,17.3630028,78.4680786
34823,17.424757,78.4485245
34824,17.4132957,78.4280701
34825,17.4396801,78.4021606
34826,17.4131489,78.5006714
34827,17.4855671,78.4110641
34828,17.4987373,78.3832474
34829,17.3954735,78.4973755
34830,17.4186401,78.4479904
34831,17.3771114,78.4863815
34832,17.4906349,78.3990555
34833,17.3956928,78.4307938
34834,17.4481964,78.3587189
34835,17.4363766,78.3816605
34836,17.4059601,78.4224701
34837,17.4004745,78.4881592
34838,17.4380703,78.3817596
34839,17.4849415,78.3889694
34840,17.4381886,78.3954697
34841,17.4251537,78.436348
34842,17.4357452,78.4312744
34843,17.4001751,78.4141846
34844,17.4438667,78.507225
34845,17.5063057,78.383316
34846,17.4345474,78.5009766
34847,17.4910126,78.4075241
34848,17.4891624,78.4003448
34849,17.4495201,78.3856964
34850,17.3830929,78.4826279
34851,17.4075375,78.4174805
34852,17.4411793,78.4484558
34853,17.4355717,78.336441
34854,17.4580841,78.4322281
34855,17.4179688,78.3680344
34856,17.4572697,78.4260864
34857,17.4664021,78.3634872
34858,17.4988117,78.3897247
34859,17.3836136,78.4686813
34860,17.4470177,78.3728867
34861,17.4178295,78.3682251
34862,17.375227,78.4707718
34863,17.3965073,78.487854
34864,17.3886414,78.4767303
34865,17.458353,78.3661041
34866,17.455616,78.498558
34867,17.426487,78.4346771
34868,17.421299,78.3488312
34869,17.4456062,78.3600082
34870,17.4474583,78.3548279
34871,17.4346275,78.502182
34872,17.3686543,78.5272293
34873,17.441679,78.4877853
34874,17.3737259,78.5317383
34875,17.4264297,78.5317383
34876,17.4058018,78.4643631
34877,17.4076996,78.4720154
34878,17.3874607,78.4860687
34879,17.4348202,78.4481277
34880,17.3830853,78.4779739
34881,17.4026928,78.5589447
34882,17.462038,78.3555984
34883,17.4684734,78.3670883
34884,17.4503365,78.3871613
34885,17.469347,78.4192352
34886,17.4077682,78.4720612
34887,17.4359837,78.4485397
34888,17.398798,78.518425
34889,17.4470043,78.3797684
34890,17.4808502,78.4831009
34891,17.446991,78.3776245
34892,17.4538956,78.3658981
34893,17.4378281,78.3892288
34894,17.4314709,78.4064636
34895,17.4083328,78.4732971
34896,17.4476185,78.3586349
34897,17.4177532,78.4917755
34898,17.4254742,78.4332886
34899,17.4106121,78.4853516
